playerID,name,source_group,primary_position,season,fangraphs_name,team,age,games,plate_appearances,at_bats,hits,home_runs,runs_batted_in,runs,stolen_bases,batting_average,on_base_percentage,slugging_percentage,on_base_plus_slugging,batting_fwar,batting_match_type
simmote01,Ted Simmons,Official Induction,C,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
simmote01,Ted Simmons,Official Induction,C,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
simmote01,Ted Simmons,Official Induction,C,1981,Ted Simmons,2 Tms,35,892,3235,2955,768,76,460,338,10,0.259898477,0.31290622,0.394923857,0.707830077,5.01593103583271,matched
simmote01,Ted Simmons,Official Induction,C,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
simmote01,Ted Simmons,Official Induction,C,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
simmote01,Ted Simmons,Official Induction,C,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
simmote01,Ted Simmons,Official Induction,C,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
simmote01,Ted Simmons,Official Induction,C,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
simmote01,Ted Simmons,Official Induction,C,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
simmote01,Ted Simmons,Official Induction,C,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
willite01,Ted Williams,Official Induction,OF,1939,Ted Williams,BOS,21,293,1338,1126,378,54,258,265,6,0.335701598,0.439280359,0.601243339,1.040523698,13.68900863218803,matched
willite01,Ted Williams,Official Induction,OF,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
willite01,Ted Williams,Official Induction,OF,1941,Ted Williams,BOS,27,980,4426,3429,1216,239,877,899,13,0.354622338,0.499887005,0.655584718,1.155471723,66.95643143474899,matched
willite01,Ted Williams,Official Induction,OF,1942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
willite01,Ted Williams,Official Induction,OF,1943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
willite01,Ted Williams,Official Induction,OF,1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
willite01,Ted Williams,Official Induction,OF,1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
willite01,Ted Williams,Official Induction,OF,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
willite01,Ted Williams,Official Induction,OF,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
willite01,Ted Williams,Official Induction,OF,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
willite01,Ted Williams,Official Induction,OF,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
willite01,Ted Williams,Official Induction,OF,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
willite01,Ted Williams,Official Induction,OF,1951,Ted Williams,BOS,37,1019,4027,3151,1060,228,704,634,5,0.336401142,0.475788428,0.621707394,1.097495822,49.121098096754466,matched
willite01,Ted Williams,Official Induction,OF,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
willite01,Ted Williams,Official Induction,OF,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
willite01,Ted Williams,Official Induction,OF,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
willite01,Ted Williams,Official Induction,OF,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
willite01,Ted Williams,Official Induction,OF,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
willite01,Ted Williams,Official Induction,OF,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
willite01,Ted Williams,Official Induction,OF,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
willite01,Ted Williams,Official Induction,OF,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
willite01,Ted Williams,Official Induction,OF,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
keefeti01,Tim Keefe,Official Induction,P,1880,Tim Keefe,TRO,23,12,44,43,10,0,3,4,NA,0.232558139,0.25,0.302325581,0.552325581,0.07532040575959019,matched
keefeti01,Tim Keefe,Official Induction,P,1881,Tim Keefe,4 Tms,29,526,1942,1794,345,11,120,226,10,0.192307692,0.253861997,0.280379041,0.534241038,0.8962486734323808,matched
keefeti01,Tim Keefe,Official Induction,P,1882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
keefeti01,Tim Keefe,Official Induction,P,1883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
keefeti01,Tim Keefe,Official Induction,P,1884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
keefeti01,Tim Keefe,Official Induction,P,1885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
keefeti01,Tim Keefe,Official Induction,P,1886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
keefeti01,Tim Keefe,Official Induction,P,1887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
keefeti01,Tim Keefe,Official Induction,P,1888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
keefeti01,Tim Keefe,Official Induction,P,1889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
keefeti01,Tim Keefe,Official Induction,P,1890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
keefeti01,Tim Keefe,Official Induction,P,1891,Tim Keefe,2 Tms,35,80,276,246,35,1,11,18,3,0.142276422,0.235507246,0.186991869,0.422499115,-0.3718175524403926,matched
keefeti01,Tim Keefe,Official Induction,P,1892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
keefeti01,Tim Keefe,Official Induction,P,1893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
raineti01,Tim Raines,Official Induction,OF,1979,Tim Raines Sr.,MON,20,21,27,20,1,0,0,8,7,0.05,0.269230769,0.05,0.319230769,-0.1173100754171975,matched
raineti01,Tim Raines,Official Induction,OF,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
raineti01,Tim Raines,Official Induction,OF,1981,Tim Raines Sr.,MON,26,1384,6132,5285,1597,96,552,926,626,0.302175969,0.390877881,0.43897824,0.829856121,48.94882943093714,matched
raineti01,Tim Raines,Official Induction,OF,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
raineti01,Tim Raines,Official Induction,OF,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
raineti01,Tim Raines,Official Induction,OF,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
raineti01,Tim Raines,Official Induction,OF,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
raineti01,Tim Raines,Official Induction,OF,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
raineti01,Tim Raines,Official Induction,OF,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
raineti01,Tim Raines,Official Induction,OF,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
raineti01,Tim Raines,Official Induction,OF,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
raineti01,Tim Raines,Official Induction,OF,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
raineti01,Tim Raines,Official Induction,OF,1991,Tim Raines Sr.,3 Tms,35,948,3977,3389,963,72,412,614,173,0.284154617,0.37784522,0.409265269,0.787110489,17.25225420108601,matched
raineti01,Tim Raines,Official Induction,OF,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
raineti01,Tim Raines,Official Induction,OF,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
raineti01,Tim Raines,Official Induction,OF,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
raineti01,Tim Raines,Official Induction,OF,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
raineti01,Tim Raines,Official Induction,OF,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
raineti01,Tim Raines,Official Induction,OF,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
raineti01,Tim Raines,Official Induction,OF,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
raineti01,Tim Raines,Official Induction,OF,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
raineti01,Tim Raines,Official Induction,OF,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
raineti01,Tim Raines,Official Induction,OF,2001,Tim Raines Sr.,3 Tms,41,149,223,178,44,2,16,23,1,0.247191011,0.381165919,0.353932584,0.735098503,0.2889505102628006,matched
raineti01,Tim Raines,Official Induction,OF,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
heltoto01,Todd Helton,Official Induction,1B,1997,Todd Helton,COL,25,506,2050,1781,594,107,368,343,15,0.333520494,0.411132812,0.600786075,1.011918887,14.042460948600496,matched
heltoto01,Todd Helton,Official Induction,1B,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
heltoto01,Todd Helton,Official Induction,1B,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
heltoto01,Todd Helton,Official Induction,1B,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
heltoto01,Todd Helton,Official Induction,1B,2001,Todd Helton,COL,32,1424,6187,5123,1642,226,871,927,21,0.320515323,0.42762413,0.539137224,0.966761354,39.02802929740579,matched
heltoto01,Todd Helton,Official Induction,1B,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
heltoto01,Todd Helton,Official Induction,1B,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
heltoto01,Todd Helton,Official Induction,1B,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
heltoto01,Todd Helton,Official Induction,1B,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
heltoto01,Todd Helton,Official Induction,1B,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
heltoto01,Todd Helton,Official Induction,1B,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
heltoto01,Todd Helton,Official Induction,1B,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
heltoto01,Todd Helton,Official Induction,1B,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
heltoto01,Todd Helton,Official Induction,1B,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
heltoto01,Todd Helton,Official Induction,1B,2011,Todd Helton,COL,38,317,1216,1058,283,36,167,131,1,0.267485822,0.349506578,0.434782608,0.784289186,1.8632015294431112,matched
heltoto01,Todd Helton,Official Induction,1B,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
heltoto01,Todd Helton,Official Induction,1B,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
glavito02,Tom Glavine,Official Induction,P,1987,Tom Glavine,ATL,23,115,242,205,30,0,14,17,0,0.146341463,0.210762331,0.170731707,0.381494038,0.36126279682223816,matched
glavito02,Tom Glavine,Official Induction,P,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
glavito02,Tom Glavine,Official Induction,P,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
glavito02,Tom Glavine,Official Induction,P,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
glavito02,Tom Glavine,Official Induction,P,1991,Tom Glavine,ATL,30,340,861,694,146,1,50,50,1,0.210374639,0.260107816,0.237752161,0.497859977,4.445997780178518,matched
glavito02,Tom Glavine,Official Induction,P,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
glavito02,Tom Glavine,Official Induction,P,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
glavito02,Tom Glavine,Official Induction,P,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
glavito02,Tom Glavine,Official Induction,P,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
glavito02,Tom Glavine,Official Induction,P,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
glavito02,Tom Glavine,Official Induction,P,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
glavito02,Tom Glavine,Official Induction,P,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
glavito02,Tom Glavine,Official Induction,P,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
glavito02,Tom Glavine,Official Induction,P,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
glavito02,Tom Glavine,Official Induction,P,2001,Tom Glavine,2 Tms,39,254,542,424,70,0,26,26,0,0.165094339,0.234913793,0.183962264,0.418876057,1.5247840133670802,matched
glavito02,Tom Glavine,Official Induction,P,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
glavito02,Tom Glavine,Official Induction,P,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
glavito02,Tom Glavine,Official Induction,P,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
glavito02,Tom Glavine,Official Induction,P,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
glavito02,Tom Glavine,Official Induction,P,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
glavito02,Tom Glavine,Official Induction,P,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
glavito02,Tom Glavine,Official Induction,P,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
seaveto01,Tom Seaver,Official Induction,P,1967,Tom Seaver,NYM,24,155,410,358,54,1,24,26,3,0.150837988,0.217948717,0.187150837,0.405099554,0.8778894795741228,matched
seaveto01,Tom Seaver,Official Induction,P,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
seaveto01,Tom Seaver,Official Induction,P,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
seaveto01,Tom Seaver,Official Induction,P,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
seaveto01,Tom Seaver,Official Induction,P,1971,Tom Seaver,2 Tms,31,346,956,804,121,10,52,61,1,0.150497512,0.213793103,0.213930348,0.427723451,2.01412753866939,matched
seaveto01,Tom Seaver,Official Induction,P,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
seaveto01,Tom Seaver,Official Induction,P,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
seaveto01,Tom Seaver,Official Induction,P,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
seaveto01,Tom Seaver,Official Induction,P,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
seaveto01,Tom Seaver,Official Induction,P,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
seaveto01,Tom Seaver,Official Induction,P,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
seaveto01,Tom Seaver,Official Induction,P,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
seaveto01,Tom Seaver,Official Induction,P,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
seaveto01,Tom Seaver,Official Induction,P,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
seaveto01,Tom Seaver,Official Induction,P,1981,Tom Seaver,2 Tms,37,79,186,153,27,1,10,12,0,0.176470588,0.251461988,0.241830065,0.493292053,0.9284534188986832,matched
seaveto01,Tom Seaver,Official Induction,P,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
seaveto01,Tom Seaver,Official Induction,P,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
seaveto01,Tom Seaver,Official Induction,P,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
seaveto01,Tom Seaver,Official Induction,P,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
seaveto01,Tom Seaver,Official Induction,P,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
mccarto01,Tommy McCarthy,Official Induction,OF,1884,Tommy McCarthy,4 Tms,23,523,2303,2117,598,9,220,446,249,0.2824752,0.340425531,0.354747283,0.695172814,11.287976009509729,matched
mccarto01,Tommy McCarthy,Official Induction,OF,1885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
mccarto01,Tommy McCarthy,Official Induction,OF,1886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
mccarto01,Tommy McCarthy,Official Induction,OF,1887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
mccarto01,Tommy McCarthy,Official Induction,OF,1888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
mccarto01,Tommy McCarthy,Official Induction,OF,1889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
mccarto01,Tommy McCarthy,Official Induction,OF,1890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
mccarto01,Tommy McCarthy,Official Induction,OF,1891,Tommy McCarthy,3 Tms,30,752,3436,3011,898,35,515,623,219,0.298239787,0.380715123,0.390235802,0.770950925,12.016507781187158,matched
mccarto01,Tommy McCarthy,Official Induction,OF,1892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
mccarto01,Tommy McCarthy,Official Induction,OF,1893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
mccarto01,Tommy McCarthy,Official Induction,OF,1894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
mccarto01,Tommy McCarthy,Official Induction,OF,1895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
mccarto01,Tommy McCarthy,Official Induction,OF,1896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
gwynnto01,Tony Gwynn,Official Induction,OF,1982,Tony Gwynn,SDP,26,1201,5156,4651,1531,49,488,696,238,0.329176521,0.384946236,0.434530208,0.819476444,34.7903500021925,matched
gwynnto01,Tony Gwynn,Official Induction,OF,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
gwynnto01,Tony Gwynn,Official Induction,OF,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
gwynnto01,Tony Gwynn,Official Induction,OF,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
gwynnto01,Tony Gwynn,Official Induction,OF,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
gwynnto01,Tony Gwynn,Official Induction,OF,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
gwynnto01,Tony Gwynn,Official Induction,OF,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
gwynnto01,Tony Gwynn,Official Induction,OF,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
gwynnto01,Tony Gwynn,Official Induction,OF,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
gwynnto01,Tony Gwynn,Official Induction,OF,1991,Tony Gwynn,SDP,36,1168,4964,4535,1577,85,633,682,80,0.347739801,0.39173387,0.483131201,0.874865071,29.71992142755012,matched
gwynnto01,Tony Gwynn,Official Induction,OF,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
gwynnto01,Tony Gwynn,Official Induction,OF,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
gwynnto01,Tony Gwynn,Official Induction,OF,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
gwynnto01,Tony Gwynn,Official Induction,OF,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
gwynnto01,Tony Gwynn,Official Induction,OF,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
gwynnto01,Tony Gwynn,Official Induction,OF,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
gwynnto01,Tony Gwynn,Official Induction,OF,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
gwynnto01,Tony Gwynn,Official Induction,OF,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
gwynnto01,Tony Gwynn,Official Induction,OF,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
gwynnto01,Tony Gwynn,Official Induction,OF,2001,Tony Gwynn,SDP,41,71,112,102,33,1,17,5,1,0.323529411,0.383928571,0.460784313,0.844712884,0.4888874097527355,matched
lazzeto01,Tony Lazzeri,Official Induction,2B,1926,Tony Lazzeri,NYY,24,714,3073,2679,838,73,525,443,66,0.312803284,0.382836071,0.497573721,0.880409792,24.23175691317148,matched
lazzeto01,Tony Lazzeri,Official Induction,2B,1927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
lazzeto01,Tony Lazzeri,Official Induction,2B,1928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
lazzeto01,Tony Lazzeri,Official Induction,2B,1929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
lazzeto01,Tony Lazzeri,Official Induction,2B,1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
lazzeto01,Tony Lazzeri,Official Induction,2B,1931,Tony Lazzeri,4 Tms,31,1026,4230,3618,1002,105,666,543,82,0.27694859,0.37773549,0.443615257,0.821350747,25.89063067887487,matched
lazzeto01,Tony Lazzeri,Official Induction,2B,1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
lazzeto01,Tony Lazzeri,Official Induction,2B,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
lazzeto01,Tony Lazzeri,Official Induction,2B,1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
lazzeto01,Tony Lazzeri,Official Induction,2B,1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
lazzeto01,Tony Lazzeri,Official Induction,2B,1936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
lazzeto01,Tony Lazzeri,Official Induction,2B,1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
lazzeto01,Tony Lazzeri,Official Induction,2B,1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
