playerID,image_url,name,source_group,bbref_url,image_source,mlbam_id
dobyla01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/113411/headshot/67/current",Larry Doby,Official Hall,https://www.baseball-reference.com/players/d/dobyla01.shtml,MLB,113411
walkela01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/123833/headshot/67/current",Larry Walker,Official Hall,https://www.baseball-reference.com/players/w/walkela01.shtml,MLB,123833
smithle02,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/122426/headshot/67/current",Lee Smith,Official Hall,https://www.baseball-reference.com/players/s/smithle02.shtml,MLB,122426
gomezle01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/114917/headshot/67/current",Lefty Gomez,Official Hall,https://www.baseball-reference.com/players/g/gomezle01.shtml,MLB,114917
grovele01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/115201/headshot/67/current",Lefty Grove,Official Hall,https://www.baseball-reference.com/players/g/grovele01.shtml,MLB,115201
dayle99,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/819827/headshot/67/current",Leon Day,Official Hall,https://www.baseball-reference.com/players/d/dayle99.shtml,MLB,819827
wanerll01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/123904/headshot/67/current",Lloyd Waner,Official Hall,https://www.baseball-reference.com/players/w/wanerll01.shtml,MLB,123904
boudrlo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/111272/headshot/67/current",Lou Boudreau,Official Hall,https://www.baseball-reference.com/players/b/boudrlo01.shtml,MLB,111272
brocklo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/111495/headshot/67/current",Lou Brock,Official Hall,https://www.baseball-reference.com/players/b/brocklo01.shtml,MLB,111495
gehrilo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/114680/headshot/67/current",Lou Gehrig,Official Hall,https://www.baseball-reference.com/players/g/gehrilo01.shtml,MLB,114680
whitalo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/124154/headshot/67/current",Lou Whitaker,Passed-Over Players,https://www.baseball-reference.com/players/w/whitalo01.shtml,MLB,124154
santolo99,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/817369/headshot/67/current",Louis Santop,Official Hall,https://www.baseball-reference.com/players/s/santolo99.shtml,MLB,817369
aparilu01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/110290/headshot/67/current",Luis Aparicio,Official Hall,https://www.baseball-reference.com/players/a/aparilu01.shtml,MLB,110290
tiantlu01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/123331/headshot/67/current",Luis Tiant,Passed-Over Players,https://www.baseball-reference.com/players/t/tiantlu01.shtml,MLB,123331
applilu01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/110297/headshot/67/current",Luke Appling,Official Hall,https://www.baseball-reference.com/players/a/applilu01.shtml,MLB,110297
machama01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/592518/headshot/67/current",Manny Machado,Active Hall,https://www.baseball-reference.com/players/m/machama01.shtml,MLB,592518
ramirma02,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/120903/headshot/67/current",Manny Ramirez,Hall Ledger Addition,https://www.baseball-reference.com/players/r/ramirma02.shtml,MLB,120903
riverma01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/121250/headshot/67/current",Mariano Rivera,Official Hall,https://www.baseball-reference.com/players/r/riverma01.shtml,MLB,121250
buehrma01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/279824/headshot/67/current",Mark Buehrle,Passed-Over Players,https://www.baseball-reference.com/players/b/buehrma01.shtml,MLB,279824
mcgwima01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/118743/headshot/67/current",Mark McGwire,Hall Ledger Addition,https://www.baseball-reference.com/players/m/mcgwima01.shtml,MLB,118743
dihigma99,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/819764/headshot/67/current",Martín Dihigo,Official Hall,https://www.baseball-reference.com/players/d/dihigma99.shtml,MLB,819764
careyma01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/111989/headshot/67/current",Max Carey,Official Hall,https://www.baseball-reference.com/players/c/careyma01.shtml,MLB,111989
scherma01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/453286/headshot/67/current",Max Scherzer,Hall Ledger Addition,https://www.baseball-reference.com/players/s/scherma01.shtml,MLB,453286
ottme01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/120117/headshot/67/current",Mel Ott,Official Hall,https://www.baseball-reference.com/players/o/ottme01.shtml,MLB,120117
cochrmi01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/112437/headshot/67/current",Mickey Cochrane,Official Hall,https://www.baseball-reference.com/players/c/cochrmi01.shtml,MLB,112437
mantlmi01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/118258/headshot/67/current",Mickey Mantle,Official Hall,https://www.baseball-reference.com/players/m/mantlmi01.shtml,MLB,118258
welchmi01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/124062/headshot/67/current",Mickey Welch,Official Hall,https://www.baseball-reference.com/players/w/welchmi01.shtml,MLB,124062
cabremi01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/408234/headshot/67/current",Miguel Cabrera,Hall Ledger Addition,https://www.baseball-reference.com/players/c/cabremi01.shtml,MLB,408234
mussimi01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/119608/headshot/67/current",Mike Mussina,Official Hall,https://www.baseball-reference.com/players/m/mussimi01.shtml,MLB,119608
piazzmi01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/120536/headshot/67/current",Mike Piazza,Official Hall,https://www.baseball-reference.com/players/p/piazzmi01.shtml,MLB,120536
schmimi01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/121836/headshot/67/current",Mike Schmidt,Official Hall,https://www.baseball-reference.com/players/s/schmimi01.shtml,MLB,121836
troutmi01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/545361/headshot/67/current",Mike Trout,Active Hall,https://www.baseball-reference.com/players/t/troutmi01.shtml,MLB,545361
minosmi01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/119176/headshot/67/current",Minnie Miñoso,Official Hall,https://www.baseball-reference.com/players/m/minosmi01.shtml,MLB,119176
irvinmo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/116403/headshot/67/current",Monte Irvin,Official Hall,https://www.baseball-reference.com/players/i/irvinmo01.shtml,MLB,116403
bettsmo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/605141/headshot/67/current",Mookie Betts,Active Hall,https://www.baseball-reference.com/players/b/bettsmo01.shtml,MLB,605141
brownmo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/111577/headshot/67/current",Mordecai Brown,Official Hall,https://www.baseball-reference.com/players/b/brownmo01.shtml,MLB,111577
suttlmu99,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/817055/headshot/67/current",Mule Suttles,Official Hall,https://www.baseball-reference.com/players/s/suttlmu99.shtml,MLB,817055
lajoina01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/117414/headshot/67/current",Nap Lajoie,Official Hall,https://www.baseball-reference.com/players/l/lajoina01.shtml,MLB,117414
foxne01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/114361/headshot/67/current",Nellie Fox,Official Hall,https://www.baseball-reference.com/players/f/foxne01.shtml,MLB,114361
arenano01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/571448/headshot/67/current",Nolan Arenado,Active Hall,https://www.baseball-reference.com/players/a/arenano01.shtml,MLB,571448
ryanno01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/121597/headshot/67/current",Nolan Ryan,Official Hall,https://www.baseball-reference.com/players/r/ryanno01.shtml,MLB,121597
radboch01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/120867/headshot/67/current",Old Hoss Radbourn,Official Hall,https://www.baseball-reference.com/players/r/radboch01.shtml,MLB,120867
cepedor01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/112157/headshot/67/current",Orlando Cepeda,Official Hall,https://www.baseball-reference.com/players/c/cepedor01.shtml,MLB,112157
charlos99,NA,Oscar Charleston,Official Hall,https://www.baseball-reference.com/players/c/charlos99.shtml,NA,NA
smithoz01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/122439/headshot/67/current",Ozzie Smith,Official Hall,https://www.baseball-reference.com/players/s/smithoz01.shtml,MLB,122439
goldspa01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/502671/headshot/67/current",Paul Goldschmidt,Active Hall,https://www.baseball-reference.com/players/g/goldspa01.shtml,MLB,502671
molitpa01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/119236/headshot/67/current",Paul Molitor,Official Hall,https://www.baseball-reference.com/players/m/molitpa01.shtml,MLB,119236
wanerpa01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/123905/headshot/67/current",Paul Waner,Official Hall,https://www.baseball-reference.com/players/w/wanerpa01.shtml,MLB,123905
martipe02,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/680932/headshot/67/current",Pedro Martinez,Official Hall,https://www.baseball-reference.com/players/m/martipe02.shtml,MLB,680932
reesepe01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/121010/headshot/67/current",Pee Wee Reese,Official Hall,https://www.baseball-reference.com/players/r/reesepe01.shtml,MLB,121010
alexape01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/110127/headshot/67/current",Pete Alexander,Official Hall,https://www.baseball-reference.com/players/a/alexape01.shtml,MLB,110127
hillpe99,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/819009/headshot/67/current",Pete Hill,Official Hall,https://www.baseball-reference.com/players/h/hillpe99.shtml,MLB,819009
rosepe01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/121454/headshot/67/current",Pete Rose,Hall Ledger Addition,https://www.baseball-reference.com/players/r/rosepe01.shtml,MLB,121454
niekrph01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/119786/headshot/67/current",Phil Niekro,Official Hall,https://www.baseball-reference.com/players/n/niekrph01.shtml,MLB,119786
rizzuph01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/121257/headshot/67/current",Phil Rizzuto,Official Hall,https://www.baseball-reference.com/players/r/rizzuph01.shtml,MLB,121257
traynpi01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/123446/headshot/67/current",Pie Traynor,Official Hall,https://www.baseball-reference.com/players/t/traynpi01.shtml,MLB,123446
galvipu01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/114552/headshot/67/current",Pud Galvin,Official Hall,https://www.baseball-reference.com/players/g/galvipu01.shtml,MLB,114552
maranra01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/118276/headshot/67/current",Rabbit Maranville,Official Hall,https://www.baseball-reference.com/players/m/maranra01.shtml,MLB,118276
palmera01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/120191/headshot/67/current",Rafael Palmeiro,Hall Ledger Addition,https://www.baseball-reference.com/players/p/palmera01.shtml,MLB,120191
kinerra01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/117072/headshot/67/current",Ralph Kiner,Official Hall,https://www.baseball-reference.com/players/k/kinerra01.shtml,MLB,117072
johnsra05,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/116615/headshot/67/current",Randy Johnson,Official Hall,https://www.baseball-reference.com/players/j/johnsra05.shtml,MLB,116615
brownra99,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/820313/headshot/67/current",Ray Brown,Official Hall,https://www.baseball-reference.com/players/b/brownra99.shtml,MLB,820313
dandrra99,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/819889/headshot/67/current",Ray Dandridge,Official Hall,https://www.baseball-reference.com/players/d/dandrra99.shtml,MLB,819889
schalra01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/121766/headshot/67/current",Ray Schalk,Official Hall,https://www.baseball-reference.com/players/s/schalra01.shtml,MLB,121766
faberre01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/113965/headshot/67/current",Red Faber,Official Hall,https://www.baseball-reference.com/players/f/faberre01.shtml,MLB,113965
ruffire01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/121547/headshot/67/current",Red Ruffing,Official Hall,https://www.baseball-reference.com/players/r/ruffire01.shtml,MLB,121547
schoere01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/121851/headshot/67/current",Red Schoendienst,Official Hall,https://www.baseball-reference.com/players/s/schoere01.shtml,MLB,121851
jacksre01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/116439/headshot/67/current",Reggie Jackson,Official Hall,https://www.baseball-reference.com/players/j/jacksre01.shtml,MLB,116439
gossari01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/114989/headshot/67/current",Rich Gossage,Official Hall,https://www.baseball-reference.com/players/g/gossari01.shtml,MLB,114989
ashburi01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/110349/headshot/67/current",Richie Ashburn,Official Hall,https://www.baseball-reference.com/players/a/ashburi01.shtml,MLB,110349
ferreri01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/114086/headshot/67/current",Rick Ferrell,Official Hall,https://www.baseball-reference.com/players/f/ferreri01.shtml,MLB,114086
henderi01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/115749/headshot/67/current",Rickey Henderson,Official Hall,https://www.baseball-reference.com/players/h/henderi01.shtml,MLB,115749
alomaro01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/110183/headshot/67/current",Roberto Alomar,Official Hall,https://www.baseball-reference.com/players/a/alomaro01.shtml,MLB,110183
clemero01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/112391/headshot/67/current",Roberto Clemente,Official Hall,https://www.baseball-reference.com/players/c/clemero01.shtml,MLB,112391
roberro01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/121283/headshot/67/current",Robin Roberts,Official Hall,https://www.baseball-reference.com/players/r/roberro01.shtml,MLB,121283
yountro01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/124721/headshot/67/current",Robin Yount,Official Hall,https://www.baseball-reference.com/players/y/yountro01.shtml,MLB,124721
canoro01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/429664/headshot/67/current",Robinson Cano,Passed-Over Players,https://www.baseball-reference.com/players/c/canoro01.shtml,MLB,429664
carewro01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/111986/headshot/67/current",Rod Carew,Official Hall,https://www.baseball-reference.com/players/c/carewro01.shtml,MLB,111986
bresnro01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/111433/headshot/67/current",Roger Bresnahan,Official Hall,https://www.baseball-reference.com/players/b/bresnro01.shtml,MLB,111433
clemero02,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/112388/headshot/67/current",Roger Clemens,Hall Ledger Addition,https://www.baseball-reference.com/players/c/clemero02.shtml,MLB,112388
connoro01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/112589/headshot/67/current",Roger Connor,Official Hall,https://www.baseball-reference.com/players/c/connoro01.shtml,MLB,112589
hornsro01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/116156/headshot/67/current",Rogers Hornsby,Official Hall,https://www.baseball-reference.com/players/h/hornsro01.shtml,MLB,116156
fingero01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/114129/headshot/67/current",Rollie Fingers,Official Hall,https://www.baseball-reference.com/players/f/fingero01.shtml,MLB,114129
santoro01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/121697/headshot/67/current",Ron Santo,Official Hall,https://www.baseball-reference.com/players/s/santoro01.shtml,MLB,121697
youngro01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/124717/headshot/67/current",Ross Youngs,Official Hall,https://www.baseball-reference.com/players/y/youngro01.shtml,MLB,124717
camparo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/111915/headshot/67/current",Roy Campanella,Official Hall,https://www.baseball-reference.com/players/c/camparo01.shtml,MLB,111915
hallaro01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/136880/headshot/67/current",Roy Halladay,Official Hall,https://www.baseball-reference.com/players/h/hallaro01.shtml,MLB,136880
oswalro01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/400061/headshot/67/current",Roy Oswalt,Passed-Over Players,https://www.baseball-reference.com/players/o/oswalro01.shtml,MLB,400061
marquru01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/118295/headshot/67/current",Rube Marquard,Official Hall,https://www.baseball-reference.com/players/m/marquru01.shtml,MLB,118295
wadderu01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/123767/headshot/67/current",Rube Waddell,Official Hall,https://www.baseball-reference.com/players/w/wadderu01.shtml,MLB,123767
sandbry01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/121665/headshot/67/current",Ryne Sandberg,Official Hall,https://www.baseball-reference.com/players/s/sandbry01.shtml,MLB,121665
crawfsa01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/112806/headshot/67/current",Sam Crawford,Official Hall,https://www.baseball-reference.com/players/c/crawfsa01.shtml,MLB,112806
ricesa01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/121137/headshot/67/current",Sam Rice,Official Hall,https://www.baseball-reference.com/players/r/ricesa01.shtml,MLB,121137
thompsa01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/123303/headshot/67/current",Sam Thompson,Official Hall,https://www.baseball-reference.com/players/t/thompsa01.shtml,MLB,123303
sosasa01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/122544/headshot/67/current",Sammy Sosa,Hall Ledger Addition,https://www.baseball-reference.com/players/s/sosasa01.shtml,MLB,122544
koufasa01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/117277/headshot/67/current",Sandy Koufax,Official Hall,https://www.baseball-reference.com/players/k/koufasa01.shtml,MLB,117277
paigesa01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/120181/headshot/67/current",Satchel Paige,Official Hall,https://www.baseball-reference.com/players/p/paigesa01.shtml,MLB,120181
rolensc01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/121409/headshot/67/current",Scott Rolen,Official Hall,https://www.baseball-reference.com/players/r/rolensc01.shtml,MLB,121409
ohtansh01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/660271/headshot/67/current",Shohei Ohtani,Active Hall,https://www.baseball-reference.com/players/o/ohtansh01.shtml,MLB,660271
covelst01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/112743/headshot/67/current",Stan Coveleski,Official Hall,https://www.baseball-reference.com/players/c/covelst01.shtml,MLB,112743
musiast01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/119602/headshot/67/current",Stan Musial,Official Hall,https://www.baseball-reference.com/players/m/musiast01.shtml,MLB,119602
carltst01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/112008/headshot/67/current",Steve Carlton,Official Hall,https://www.baseball-reference.com/players/c/carltst01.shtml,MLB,112008
lyonste01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/118055/headshot/67/current",Ted Lyons,Official Hall,https://www.baseball-reference.com/players/l/lyonste01.shtml,MLB,118055
simmote01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/122247/headshot/67/current",Ted Simmons,Official Hall,https://www.baseball-reference.com/players/s/simmote01.shtml,MLB,122247
willite01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/124341/headshot/67/current",Ted Williams,Official Hall,https://www.baseball-reference.com/players/w/willite01.shtml,MLB,124341
keefeti01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/116888/headshot/67/current",Tim Keefe,Official Hall,https://www.baseball-reference.com/players/k/keefeti01.shtml,MLB,116888
raineti01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/406428/headshot/67/current",Tim Raines,Official Hall,https://www.baseball-reference.com/players/r/raineti01.shtml,MLB,406428
heltoto01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/115732/headshot/67/current",Todd Helton,Official Hall,https://www.baseball-reference.com/players/h/heltoto01.shtml,MLB,115732
glavito02,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/114849/headshot/67/current",Tom Glavine,Official Hall,https://www.baseball-reference.com/players/g/glavito02.shtml,MLB,114849
seaveto01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/121961/headshot/67/current",Tom Seaver,Official Hall,https://www.baseball-reference.com/players/s/seaveto01.shtml,MLB,121961
mccarto01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/118554/headshot/67/current",Tommy McCarthy,Official Hall,https://www.baseball-reference.com/players/m/mccarto01.shtml,MLB,118554
gwynnto01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/115270/headshot/67/current",Tony Gwynn,Official Hall,https://www.baseball-reference.com/players/g/gwynnto01.shtml,MLB,115270
